Theta/deg,0.00,0.25,0.50,0.75,1.00,1.50,2.00,3.00,4.00,5.00,6.00,7.00,8.00,10.00
150,0.842716174974568,0.842716174974568,0.995831000000000,0.990496957403651,0.988120603015075,0.991036467246718,0.990739554030240,0.990412448644535,0.990447885259272,0.990238248139939,0.990366501674443,0.990862748569712,0.990959277670875,0.991175026121586
155,0.805574771108851,0.805574771108851,0.994994913530010,0.983732251521298,0.987859296482412,0.986772713191987,0.986299143012042,0.986172827244080,0.986506569134363,0.985949670198221,0.986490071870057,0.986747509508501,0.987343084465068,0.987204692733127
160,0.734964394710071,0.734964394710071,0.967680569684639,0.979979716024341,0.978814070351759,0.980308530339898,0.980512998310084,0.980544966033337,0.980820126862651,0.981010683921763,0.981473039869232,0.981558914989228,0.981842232826874,0.982410667785076
165,0.939377830832056,0.939377830832056,0.952756866734486,0.966135902636917,0.970261306532663,0.969462070252399,0.969499112086124,0.969274282852979,0.969617009278356,0.970252947659808,0.970341200241595,0.971057471589119,0.972031861490183,0.972733646139737
170,0.924552514449495,0.924552514449495,0.939796541200407,0.955040567951319,0.959216080402010,0.953668754726546,0.954342949228608,0.955401401731720,0.956425496530072,0.957304051501432,0.958004994988782,0.959512416073415,0.960521610441360,0.962200895304150
172,0.923471593939950,0.923471593939950,0.933789549505472,0.944107505070994,0.954425460636516,0.943993543926192,0.944462313526434,0.945508669474812,0.947117214478026,0.948679861398156,0.949861523962147,0.950880551258595,0.951949260277220,0.953753843760403
174,0.917255032770342,0.917255032770342,0.926474879468336,0.935694726166329,0.944914572864322,0.934082349621512,0.934282673363787,0.935726625889148,0.937188876717752,0.938757775689664,0.940669953658116,0.942466185875552,0.943732844516861,0.946517927463330
175,0.970720119383858,0.970720119383858,0.959746411247530,0.948772703111202,0.937798994974875,0.926825286838547,0.928173575153972,0.930131145788327,0.931883259308864,0.933558661799005,0.935614187878662,0.937742262984062,0.939403643639563,0.942432772643574
176,0.972523269411141,0.972523269411141,0.959782682119990,0.947042094828839,0.934301507537689,0.921560920246538,0.923200602818276,0.924788910526866,0.927618395942369,0.929424066256402,0.931496194351701,0.933928231317752,0.936095791523271,0.938850752700516
177,0.965670914169581,0.965670914169581,0.954048616146555,0.942426318123529,0.930804020100503,0.919181722077476,0.919043811013911,0.920830869998778,0.923911265127717,0.925909448271184,0.927984141714624,0.929728738319457,0.932228470834053,0.936092926446279
178,0.990558268414846,0.990558268414846,0.971092446949931,0.951626625485016,0.932160804020101,0.912694982555185,0.913865389909628,0.917818130267604,0.919947443299625,0.922146803817440,0.924297618709175,0.925459616127901,0.928643889080725,0.932767334707652
179,1.005480183631870,1.005480183631870,0.981087291600477,0.956694399569083,0.932301507537689,0.907908615506294,0.908216558911506,0.910923016500237,0.912572738796255,0.915459877675742,0.918132829706474,0.918370795617474,0.920657651792062,0.925862977149652
180,0.996447058123470,0.996447058123470,0.974539244779131,0.952631431434792,0.930723618090452,0.908815804746113,0.906625233230593,0.906610405563733,0.908569110971153,0.911745883099705,0.914560175813642,0.913651511062730,0.914417580247208,0.921492505942179

